hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
21735,-19.201300,-25.646500,26.825899,8,1,115,153134962994839552
21736,-12.021400,-29.106400,65.015297,8,1,115,211685262843969536
21737,-17.819500,-26.312401,14.968900,8,1,115,27024002962690049
21738,-14.746500,-27.793200,32.235901,8,1,115,184649302709108736
21739,-25.037201,-22.834299,41.553600,8,1,115,364816240109158400
21740,-11.024300,-29.586901,9.950470,8,1,115,598979712512950272
21741,-10.663900,-29.760500,4.939640,8,1,115,166645899315904512
21742,-16.501900,-26.947300,23.293900,8,1,115,707065966130888704
21743,-15.611900,-27.376101,17.060400,8,1,115,671037031672971264
21744,-23.610901,-23.521601,40.611500,8,1,115,585473036799442944
21745,-13.959800,-28.172300,70.788597,8,1,115,220697203742605312
21746,-16.951300,-26.730700,32.390400,8,1,115,94580265099198464
21747,-15.952300,-27.212099,0.551006,8,1,115,180146390276505600
21748,-24.742599,-22.976200,26.478100,8,1,115,432354291601113088
21749,-14.745800,-27.793501,67.437897,8,1,115,153135031714316288
21750,-15.508700,-27.425900,62.429298,8,1,115,684554084027465728
21751,-17.578100,-26.428699,5.678730,8,1,115,63054380512837632
21752,-10.168400,-29.999300,37.338100,8,1,115,851185208655872000
21753,-19.316099,-25.591200,56.742599,8,1,115,680047392023642112
21754,-17.426600,-26.501699,12.078000,8,1,115,837684030500503552
21755,-20.272800,-25.130199,32.638599,8,1,115,837680250929283072
21756,-16.318899,-27.035500,5.248550,8,1,115,707067409239900160
21757,-14.611900,-27.858000,42.153999,8,1,115,968280516954423296
21758,-20.561701,-24.990900,41.661499,8,1,115,873710284898828288
21759,-20.412800,-25.062700,20.136000,8,1,115,743105139790839808
21760,-22.283199,-24.161400,40.785400,8,1,115,968287320182620160
21761,-23.074499,-23.780100,30.329100,8,1,115,99080566191685632
21762,-25.040300,-22.832800,2.726990,8,1,115,517920141900513280
21763,-22.505199,-24.054399,4.596870,8,1,115,468377247464554496
21764,-17.172300,-26.624201,0.056920,8,1,115,648520682803560448
21765,-21.099800,-24.731600,0.884377,8,1,115,211701618079432704
21766,-23.430099,-23.608700,0.900713,8,1,115,535935502482669568
21767,-18.925501,-25.779400,26.432400,8,1,115,711580698313490432
21768,-13.534200,-28.377300,3.078130,8,1,115,94579165587570688
21769,-13.636800,-28.327900,56.321499,8,1,115,914232511062605824
21770,-11.723500,-29.249901,28.113501,8,1,115,797143868553297920
21771,-17.291000,-26.566999,7.704100,8,1,115,117097232443899904
21772,-20.743799,-24.903200,41.249199,8,1,115,788131996374138880
21773,-11.744900,-29.239599,36.146301,8,1,115,423342350702477312
21774,-13.714500,-28.290501,27.005301,8,1,115,445868045420724224
21775,-22.245199,-24.179701,67.387703,8,1,115,873721623612489728
21776,-24.954201,-22.874300,22.849199,8,1,115,711575887950118912
21777,-23.052700,-23.790600,37.457901,8,1,115,788132133813092352
21778,-13.818200,-28.240499,1.728130,8,1,115,27022216239513600
21779,-16.089001,-27.146299,2.641250,8,1,115,432347144775532544
21780,-14.826600,-27.754601,65.823700,8,1,115,247698872858574848
21781,-22.138500,-24.231100,32.835201,8,1,115,738593706143121408
21782,-13.186300,-28.545000,10.933900,8,1,115,99081803142266880
21783,-16.079599,-27.150801,56.776402,8,1,115,153126029462863872
21784,-20.668200,-24.939600,21.947500,8,1,115,211673236935540736
21785,-13.842600,-28.228800,64.038902,8,1,115,954767312890626048
21786,-13.276400,-28.501600,52.322800,8,1,115,252201854010654720
21787,-10.123400,-30.021000,61.309898,8,1,115,225184241976082432
21788,-10.258500,-29.955799,-0.690624,8,1,115,873705611974410240
21789,-19.445801,-25.528700,4.203130,8,1,115,468380958316298240
21790,-17.282499,-26.571100,43.264000,8,1,115,220688476369059840
21791,-20.804600,-24.873899,44.119801,8,1,115,364802152616427520
21792,-20.623800,-24.961000,42.589401,8,1,115,63055136427081728
21793,-10.745500,-29.721201,7.634370,8,1,115,481887015554514944
21794,-10.551400,-29.814699,46.440102,8,1,115,923240466231590912
21795,-14.537600,-27.893801,26.691500,8,1,115,4523734434054144
21796,-20.725000,-24.912201,41.807499,8,1,115,801645818913226752
21797,-10.393700,-29.890699,31.499599,8,1,115,139617017287147520
21798,-16.467800,-26.963699,44.835701,8,1,115,558449652328824832
21799,-18.957800,-25.763800,48.948601,8,1,115,153134894275362816
21800,-19.091400,-25.699499,27.711800,8,1,115,117094827262214144
21801,-18.032700,-26.209600,53.491798,8,1,115,166633392371138560
21802,-23.865700,-23.398800,53.397099,8,1,115,135108332418498560
21804,-7.996660,-31.038300,2.796880,8,1,116,427842995392348160
21805,-10.090800,-30.920099,-0.642527,8,1,116,562952564761427968
21806,-2.633070,-31.340799,38.014400,8,1,116,225184860451373056
21807,-9.425730,-30.957600,25.330999,8,1,116,364803595725438976
21808,0.488346,-31.516899,0.687289,8,1,116,707080397221003264
21809,-1.610200,-31.398500,7.891280,8,1,116,526925760607289344
21810,-5.019030,-31.206200,58.487400,8,1,116,639524066348236800
21811,-3.994960,-31.264000,64.759102,8,1,116,157626124396920832
21812,-11.569400,-30.836700,47.623699,8,1,116,779124934558351360
21813,-3.415210,-31.296700,45.521599,8,1,116,90074810045956096
21814,2.085810,-31.607000,3.078120,8,1,116,153123486842224640
21815,-7.728480,-31.053400,1.789010,8,1,116,40535832620171264
21816,-11.507100,-30.840200,9.692300,8,1,116,598979712512950272
21817,-8.153170,-31.029400,7.788810,8,1,116,743103971559735296
21818,-3.831730,-31.273199,37.302898,8,1,116,495405854615404544
21819,-4.093710,-31.258400,54.532299,8,1,116,180145977959645184
21820,-12.845000,-30.764799,68.656799,8,1,116,211685262843969536
21821,-9.255810,-30.967199,0.102603,8,1,116,671043972340121600
21822,-8.183240,-31.027700,68.111198,8,1,116,22525144962433024
21823,-7.072690,-31.090401,6.680860,8,1,116,828664530459426816
21824,0.909625,-31.540600,18.892300,8,1,116,535930692119298048
21825,0.971272,-31.544100,59.502201,8,1,116,734119037415456768
21826,-13.485300,-30.728600,14.856300,8,1,116,495396989802905600
21827,-7.759500,-31.051600,48.900002,8,1,116,914231067953594368
21828,-0.132842,-31.481800,34.566299,8,1,116,40532602804764672
21829,-3.198590,-31.308901,11.031900,8,1,116,711575819230642176
21830,-4.464730,-31.237499,21.375401,8,1,116,459370460526673920
21831,1.736360,-31.587299,28.527800,8,1,116,40532534085287936
21832,0.987552,-31.545000,21.175301,8,1,116,445863922252120064
21833,-10.974100,-30.870300,48.339600,8,1,116,923240466231590912
21834,-11.413500,-30.845501,6.058800,8,1,116,274719989586460672
21835,-5.310070,-31.189800,23.477501,8,1,116,99080291313778688
21836,-7.584910,-31.061501,68.200897,8,1,116,220682222896676864
21837,-3.165790,-31.310801,11.526800,8,1,116,54046081746468864
21838,-6.224530,-31.138201,29.697300,8,1,116,873712552641560576
21839,1.836200,-31.592899,63.528400,8,1,116,743102940767584256
21840,-1.795150,-31.388100,58.785099,8,1,116,418851876495163392
21841,-1.658240,-31.395800,52.819500,8,1,116,18016253935353856
21842,-0.822077,-31.443001,16.270000,8,1,116,63057541608767488
21843,-6.506700,-31.122299,48.514000,8,1,116,684548449030373376
21844,-0.260464,-31.474600,20.433599,8,1,116,306247042403926016
21845,-13.041000,-30.753700,36.053799,8,1,116,364791707255963648
21846,-3.176450,-31.310200,60.766102,8,1,116,932248971156389888
21847,-4.775900,-31.219900,29.815100,8,1,116,585470769056710656
21848,-10.463400,-30.899099,38.168598,8,1,116,851185208655872000
21849,-7.826610,-31.047800,22.351000,8,1,116,558446628671848448
21850,-11.196300,-30.857800,33.533298,8,1,116,306250547097239552
21851,-9.991490,-30.925699,50.271900,8,1,116,364793287820709889
21852,0.116648,-31.495899,20.410500,8,1,116,292738648703500288
21853,-9.242630,-30.968000,16.752199,8,1,116,968275706591051776
21854,-6.955530,-31.097000,27.646400,8,1,116,684554015307988992
21855,-2.750540,-31.334200,27.906099,8,1,116,63064482275917824
21856,-10.385500,-30.903500,63.243500,8,1,116,225184241976082432
21857,-6.451810,-31.125401,18.965599,8,1,116,671037100392448000
21858,-2.506890,-31.347900,42.425201,8,1,116,418850227227721728
21859,-1.159040,-31.424000,40.811901,8,1,116,153128846961410048
21860,-12.850800,-30.764400,6.767940,8,1,116,950261376801046528
21861,-1.019180,-31.431801,12.889500,8,1,116,711578086973374464
21862,-4.873340,-31.214399,45.337399,8,1,116,810657759811862528
21863,-4.903080,-31.212799,16.578100,8,1,116,418853731921035264
21864,-10.701100,-30.885700,31.006701,8,1,116,864703085644087296
21865,-9.493790,-30.953800,38.030701,8,1,116,743096412417294336
21866,-0.360306,-31.469000,54.538898,8,1,116,22524938804002816
21867,1.536680,-31.576000,33.630501,8,1,116,671038887098843136
21868,-10.071800,-30.921200,1.784370,8,1,116,229690315504615424
21869,-1.368900,-31.412100,16.261000,8,1,116,558446697391325184
21870,-3.089540,-31.315100,48.607101,8,1,116,49545986812411904
21871,-10.539400,-30.894800,43.454300,8,1,116,639533412197072896
21872,-7.416540,-31.070999,56.497601,8,1,116,639524135067713536
21873,0.588186,-31.522499,51.954399,8,1,116,364808062491426816
21874,-13.836400,-30.708799,9.586850,8,1,116,864703704119377920
21875,-0.260464,-31.474600,65.871201,8,1,116,409828528163389440
21876,-3.514020,-31.291100,29.382200,8,1,116,220677206391664642
21877,-13.759300,-30.713200,20.330400,8,1,116,558449583609348096
21878,-7.670880,-31.056601,41.288799,8,1,116,418839025953013760
21879,-12.843900,-30.764799,44.702000,8,1,116,229684474349092864
21880,-1.358720,-31.412701,3.640080,8,1,116,558450339523592192
21881,-2.422340,-31.352699,38.342999,8,1,116,801652415982993408
21882,-10.740100,-30.883499,32.260502,8,1,116,139617017287147520
21883,-1.596200,-31.399300,26.837700,8,1,116,216179104305643520
21884,-5.391700,-31.185200,65.065598,8,1,116,166634079582687233
21885,-2.755710,-31.333900,11.928000,8,1,116,139619628627263488
21886,-0.310385,-31.471800,10.216100,8,1,116,657529050289405952
21887,-9.711030,-30.941500,64.152100,8,1,116,103590831608299520
21888,-8.344590,-31.018600,51.306900,8,1,116,292738579984023552
21889,0.837789,-31.536600,57.408699,8,1,116,954766213378998272
21890,-12.366400,-30.791800,29.692400,8,1,116,797143868553297920
21891,-5.424410,-31.183399,41.364899,8,1,116,878215808671547392
21892,-3.559870,-31.288500,19.978800,8,1,116,63064619714871296
21893,-6.552960,-31.119699,13.752600,8,1,116,4523871873007616
21894,-10.547900,-30.894300,-0.803123,8,1,116,873705611974410240
21895,-2.653480,-31.339701,36.691101,8,1,116,585476885090140160
21896,-5.371320,-31.186300,63.726898,8,1,116,139612413082206208
21897,-1.857920,-31.384501,19.731400,8,1,116,346777995941249024
21898,-14.214300,-30.687500,11.450000,8,1,116,99081803142266880
21899,-10.632900,-30.889500,2.541290,8,1,116,936750577918935040
21900,-7.570940,-31.062300,35.309898,8,1,116,684548655188803584
21901,-12.337900,-30.793400,37.793201,8,1,116,423342350702477312
21902,-7.045630,-31.091900,23.250601,8,1,116,873708635631386624
21903,-6.028550,-31.149300,24.958799,8,1,116,225185204048756736
21904,-13.132300,-30.748600,59.163898,8,1,116,810653155606921216
21905,-14.247600,-30.685600,55.857201,8,1,116,252201854010654720
21906,-11.159200,-30.859900,7.773180,8,1,116,481887015554514944
21907,-11.042600,-30.866400,5.198390,8,1,116,166645899315904512
21908,-4.683990,-31.225100,1.840630,8,1,116,801658188419039232
21909,-12.585300,-30.779400,62.206001,8,1,116,4531018698588160
21910,-4.259630,-31.249100,24.172701,8,1,116,418836071015514112
21911,-11.347700,-30.849199,34.626598,8,1,116,954779201360101376
21912,-2.508530,-31.347799,15.023900,8,1,116,18016460093784064
21913,0.887710,-31.539400,22.045200,8,1,116,495396852363952128
21914,-7.404770,-31.071600,49.339699,8,1,116,968280654393376768
21915,-5.480670,-31.180201,15.365600,8,1,116,639515338974691328
21916,-3.619230,-31.285200,-0.883311,8,1,116,382806243204399104
21917,1.678390,-31.584000,17.175301,8,1,116,671037443989831680
21918,-11.241800,-30.855200,70.682701,8,1,116,680044711964049408
21919,-2.630650,-31.340900,30.197500,8,1,116,761110948365729792
21920,-8.232320,-31.025000,59.760300,8,1,116,117097644760760320
21921,-1.708160,-31.393000,57.086399,8,1,116,409835537550016512
21922,2.175460,-31.612101,4.916430,8,1,116,909733584359653376
21923,12.465000,-28.947399,14.548500,8,1,117,265714714477068288
21924,5.270120,-31.462999,22.767300,8,1,117,432348519165067264
21925,11.825800,-29.170900,34.952499,8,1,117,801649392326017024
21926,12.283500,-29.010900,59.903999,8,1,117,418847959484989440
21927,8.757200,-30.243799,68.735397,8,1,117,292738511264546816
21928,-0.305675,-33.412498,21.129200,8,1,117,306247042403926016
21929,2.886610,-32.296398,8.204780,8,1,117,562950915493986304
21930,9.663180,-29.927000,18.853201,8,1,117,301747222347776000
21931,9.447980,-30.002300,33.404701,8,1,117,698059454070915072
21932,3.098640,-32.222198,35.504601,8,1,117,292762219484020736
21933,6.807590,-30.925400,12.903100,8,1,117,873701145208422400
21934,8.112100,-30.469299,37.855999,8,1,117,535935433763192832
21935,8.593510,-30.301001,34.487801,8,1,117,873729869949698048
21936,11.325200,-29.345900,12.446500,8,1,117,644016877017759744
21937,11.417200,-29.313801,24.689899,8,1,117,211672962057633792
21938,8.310210,-30.400101,11.851700,8,1,117,418849608752431104
21939,13.186400,-28.695200,21.303101,8,1,117,18026699295817728
21940,3.262710,-32.164902,7.162930,8,1,117,684552640918454272
21941,10.251700,-29.721300,42.351101,8,1,117,873701213927899136
21942,5.638900,-31.334101,36.215801,8,1,117,864692915161530368
21943,11.321600,-29.347200,52.834000,8,1,117,166649816326078464
21944,-1.072400,-33.680599,14.007400,8,1,117,711578086973374464
21945,-0.146310,-33.356800,36.816299,8,1,117,40532602804764672
21946,4.584760,-31.702600,57.480000,8,1,117,639516850803179520
21947,13.928100,-28.435900,58.145000,8,1,117,409832032856702976
21948,10.399400,-29.669600,11.536700,8,1,117,675540906178248704
21949,8.885970,-30.198799,3.522970,8,1,117,292745314492743680
21950,10.277800,-29.712099,19.192801,8,1,117,220700845874872320
21951,9.487160,-29.988600,26.956499,8,1,117,571958458346110976
21952,-0.898707,-33.619801,17.432800,8,1,117,63057541608767488
21953,5.577760,-31.355400,39.506699,8,1,117,247698460541714432
21954,-0.375855,-33.437000,11.071300,8,1,117,657529050289405952
21955,2.727750,-32.351898,68.026703,8,1,117,364806069626601472
21956,8.287350,-30.408100,58.498699,8,1,117,54045669429608448
21957,9.255100,-30.069700,61.477402,8,1,117,166649747606601728
21958,11.237800,-29.376499,15.931800,8,1,117,815152425907257344
21959,-0.251006,-33.393398,70.209900,8,1,117,409828528163389440
21960,9.025950,-30.149799,36.499802,8,1,117,364800503348985856
21961,11.954300,-29.125999,41.854698,8,1,117,216182334121050112
21962,-1.249200,-33.742401,43.687000,8,1,117,153128846961410048
21963,3.487870,-32.086102,45.658699,8,1,117,45037989138530304
21964,13.597700,-28.551399,35.012798,8,1,117,873712690080514048
21965,2.811410,-32.322601,53.398300,8,1,117,27039121230790656
21966,5.396720,-31.418699,33.734200,8,1,117,4522016447135744
21967,7.765220,-30.590599,33.551201,8,1,117,797138920750972928
21968,-1.504020,-33.831501,16.680401,8,1,117,558446697391325184
21969,3.563870,-32.059601,40.821098,8,1,117,292754729061056512
21970,11.049000,-29.442499,9.351650,8,1,117,90075497240723456
21971,10.010000,-29.805799,15.102000,8,1,117,9008711083229184
21972,0.868033,-33.002102,60.623402,8,1,117,954766213378998272
21973,2.660530,-32.375401,59.651402,8,1,117,711573414048956416
21974,-1.379350,-33.787899,3.105860,8,1,117,558450339523592192
21975,9.039120,-30.145201,31.172400,8,1,117,743105208510316544
21976,8.050830,-30.490801,34.299999,8,1,117,914231755148361728
21977,8.784940,-30.234100,22.138201,8,1,117,810654392557502464
21978,13.780100,-28.487600,32.911701,8,1,117,22524732645572608
21979,12.936900,-28.782400,10.452000,8,1,117,355785470073896960
21980,11.568200,-29.261000,39.963799,8,1,117,301758698500390912
21981,11.568200,-29.261000,49.806999,8,1,117,671042460511633408
21982,6.039940,-31.193800,59.147701,8,1,117,639515407694168064
21983,11.626000,-29.240700,60.111500,8,1,117,873701076488945664
21984,10.529800,-29.624001,8.610970,8,1,117,468378553134612480
21985,2.697290,-32.362499,66.401901,8,1,117,873704856060166144
21986,7.349020,-30.736099,4.315620,8,1,117,153137368176525312
21987,5.198660,-31.488001,10.107300,8,1,117,364803252128055296
21988,8.507750,-30.330999,39.505199,8,1,117,157627361347502080
21989,10.777300,-29.537500,3.759120,8,1,117,671044247218028544
21990,3.645540,-32.030998,2.796880,8,1,117,297239705710231552
21991,4.798780,-31.627800,24.635201,8,1,117,864703978997284864
21992,1.576780,-32.754299,34.966202,8,1,117,671038887098843136
21993,2.026650,-32.597000,5.316800,8,1,117,909733584359653376
21994,12.087400,-29.079399,37.639500,8,1,117,27029775381954560
21995,9.132100,-30.112700,41.792999,8,1,117,225182317830733824
21996,6.192670,-31.140400,20.213200,8,1,117,499900383271845888
21997,9.811180,-29.875299,54.152699,8,1,117,391815160446058496
21998,4.536870,-31.719400,7.691820,8,1,117,684562467803627520
21999,2.864180,-32.304199,38.331600,8,1,117,851182047559942144
22000,0.129875,-33.260201,20.920200,8,1,117,292738648703500288
22001,11.049000,-29.442499,68.850800,8,1,117,225192282154860544
22002,3.650070,-32.029400,47.350201,8,1,117,680052133667536896
22003,10.764100,-29.542101,36.077900,8,1,117,860193713580670976
22004,5.249640,-31.470200,29.927700,8,1,117,18026768015294464
